20170331;2042924;-23,627572000;-46,646838000;0.0
20170331;2075016;-23,515171000;-46,433226000;14.467005076142131
20170331;2752298;-23,587245000;-46,492172000;11.838790931989925
20170331;2766019;-23,530463000;-46,397926000;17.5
20170331;2787970;-23,504756000;-46,410341000;16.75
20170331;2788373;-23,497668000;-46,654750000;8.396946564885496
20170331;2788837;-23,465090000;-46,661781000;11.363636363636363
20170331;5268125;-23,526700000;-46,550769000;11.05121293800539
20170331;5725437;-23,504982000;-46,429057000;10.670731707317072
20170331;6200389;-23,660742000;-46,743734000;12.25
20170331;6336302;-23,498940000;-46,623619000;20.491803278688526
20170331;6670849;-23,484347000;-46,727876000;18.76923076923077
20170331;7672578;-23,563643000;-46,743848000;10.75
20170331;2789000;-23,502523000;-46,449848000;16.883116883116884
20170331;2027607;-23,546366000;-46,576396000;11.904761904761905
20170331;3469042;-23,495945000;-46,750013000;18.0
20170331;2789302;-23,683051000;-46,711533000;14.720812182741117
20170331;2752336;-23,531551000;-46,652012000;6.54911838790932
20170331;3956946;-23,629335000;-46,754536000;20.65491183879093
20170331;2752255;-23,539456000;-46,455397000;17.12846347607053
20170331;2787628;-23,771474000;-46,696391000;5.5
20170331;2027038;-23,611742000;-46,463679000;12.5
20170331;2091747;-23,446884000;-46,753735000;23.40966921119593
20170331;2766000;-23,696717000;-46,662911000;14.75
20170331;2786524;-23,586550000;-46,580134000;12.631578947368421
20170331;2786915;-23,504953000;-46,433461000;14.861460957178842
20170331;2787768;-23,685574000;-46,784452000;10.0
20170331;2788365;-23,700151000;-46,782205000;13.0
20170331;2788454;-23,657198000;-46,755887000;19.0
20170331;2788721;-23,534831000;-46,536571000;12.25
20170331;3219771;-23,607010000;-46,444663000;14.5
20170331;3382613;-23,535396000;-46,533072000;14.049586776859504
20170331;6380417;-23,658143000;-46,775156000;15.48223350253807
20170331;6626327;-23,510077000;-46,585756000;11.142061281337048
20170331;2042916;-23,551292000;-46,598240000;18.055555555555557
20170331;2068079;-23,504408000;-46,610739000;11.11111111111111
20170331;2787806;-23,526345000;-46,479618000;20.906801007556677
20170331;2751933;-23,526460000;-46,550441000;16.876574307304786
20170331;2752247;-23,502178000;-46,493748000;10.152284263959391
20170331;2788683;-23,528955000;-46,679232000;17.56373937677054
20170331;4050053;-23,671735000;-46,747032000;12.5
20170331;2788667;-23,435982000;-46,718020000;12.0
20170331;2752131;-23,597000000;-46,599909000;23.82198952879581
20170331;7534817;-23,650271630;-46,699700470;13.653136531365314
20170331;2751860;-23,587290000;-46,608734000;17.38035264483627
20170331;2752182;-23,538005000;-46,612119000;22.75
20170331;2788071;-23,473448000;-46,683952000;36.0
20170331;5695791;-23,494744000;-46,444358000;16.117216117216117
20170331;5975220;-23,551244000;-46,628102000;22.429906542056074
20170331;6148387;-23,458177000;-46,650710000;19.005847953216374
20170331;6194974;-23,675127000;-46,773638000;5.990783410138249
20170331;3323331;-23,419153000;-46,590344000;11.282051282051283
20170331;6357091;-23,496650000;-46,440799000;23.655913978494624
20170331;3041530;-23,406625000;-46,753915000;16.346153846153847
20170331;2789027;-23,455517000;-46,716436000;15.75
20170331;4049853;-23,625432000;-46,469475000;12.25
20170331;6393411;-23,595683000;-46,516392000;11.228070175438596
20170331;2788535;-23,599870000;-46,483078000;10.0
