20170330;2027674;-23.477844000;-46.587933000;13.766233766233766
20170330;2028816;-23.666041000;-46.762719000;19.424460431654676
20170330;2029618;-23.526016000;-46.641598000;13.705583756345177
20170330;2752298;-23.587245000;-46.492172000;12.090680100755668
20170330;2787717;-23.524742000;-46.418033000;15.5
20170330;2788071;-23.473448000;-46.683952000;38.5
20170330;2788101;-23.628802000;-46.646296000;21.893491124260354
20170330;2788799;-23.673721000;-46.666318000;10.25
20170330;3385264;-23.603784000;-46.596046000;16.120906801007557
20170330;4050088;-23.554747000;-46.491944000;15.617128463476071
20170330;5375711;-23.594266000;-46.633944000;17.045454545454547
20170330;5599881;-23.655596000;-46.671718000;16.0
20170330;6592899;-23.491486000;-46.504360000;13.75
20170330;2751984;-23.481320000;-46.612658000;14.758269720101781
20170330;3323331;-23.419153000;-46.590344000;12.307692307692308
20170330;2086808;-23.550796000;-46.505823000;12.0
20170330;2752115;-23.554312000;-46.471147000;22.531645569620252
20170330;2774798;-23.562380000;-46.457392000;14.861460957178842
20170330;6387640;-23.539290000;-46.526999000;10.112359550561798
20170330;6657184;-23.774659000;-46.701133000;13.114754098360656
20170330;2788500;-23.562688000;-46.751566000;14.690721649484535
20170330;2789191;-23.617277000;-46.745817000;13.5
20170330;5120780;-23.660122000;-46.637024000;17.12846347607053
20170330;6167403;-23.642251000;-46.710320000;15.41501976284585
20170330;6416691;-23.544935000;-46.413691000;24.59016393442623
20170330;7136625;-23.581974000;-46.583095000;33.13953488372093
20170330;4050398;-23.616165000;-46.516737000;15.5
20170330;2774801;-23.446341000;-46.749058000;12.090680100755668
20170330;2786648;-23.525332000;-46.706998000;24.797843665768195
20170330;2815451;-23.679203000;-46.749263000;7.75
20170330;2825767;-23.678701000;-46.755539000;10.25
20170330;5012600;-23.837551000;-46.731640000;13.793103448275861
20170330;2043009;-23.621251000;-46.509238000;16.75
20170330;2091798;-23.510046000;-46.446568000;8.75
20170330;6516998;-23.629015000;-46.684568000;18.385650224215247
20170330;2057131;-23.504193000;-46.366966000;17.12846347607053
20170330;2786737;-23.699531000;-46.767323000;12.5
20170330;2788047;-23.475219000;-46.641714000;22.33502538071066
20170330;5268125;-23.526700000;-46.550769000;11.05121293800539
20170330;6090621;-23.548849000;-46.638629000;17.884130982367758
20170330;5313902;-23.653893000;-46.745095000;32.74111675126903
20170330;5380197;-23.584978000;-46.602971000;17.857142857142858
20170330;2068079;-23.504408000;-46.610739000;12.121212121212121
20170330;2786877;-23.579105000;-46.714944000;20.403022670025187
20170330;2787024;-23.446305000;-46.714341000;6.75
20170330;2787415;-23.462469000;-46.691320000;12.280701754385966
20170330;2786834;-23.569756000;-46.623117000;11.586901763224182
20170330;2752255;-23.539456000;-46.455397000;17.884130982367758
20170330;2786702;-23.532130000;-46.641597000;14.578005115089514
20170330;2786796;-23.597255000;-46.623696000;17.482517482517483
20170330;4049934;-23.479009000;-46.419588000;7.75
20170330;2787660;-23.450666000;-46.729575000;19.395465994962215
20170330;2027380;-23.620658000;-46.687915000;20.54794520547945
20170330;2068044;-23.461817000;-46.629735000;9.87012987012987
20170330;2086816;-23.737055000;-46.780848000;11.75
20170330;2091747;-23.446884000;-46.753735000;23.40966921119593
20170330;2751992;-23.506091000;-46.488328000;13.071895424836601
20170330;2788713;-23.633665000;-46.589026000;23.0
